resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,race_name,date,race_time,race_url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,constructor_name,constructor_nationality,constructor_url,circuitRef,circuit_name,circuit_location,circuit_country,lat,lng,alt,circuit_url,status,qualifying_position,q1,q2,q3,driver_points_after_race,driver_standing_after_race,driver_wins_after_race,constructor_points_after_race,constructor_standing_after_race,constructor_wins_after_race,constructor_points_race,num_pit_stops,avg_pit_stop_ms,total_pit_stop_ms,avg_lap_ms,best_lap_ms,lap_time_std_ms,sprint_grid,sprint_positionOrder,sprint_points
4988,250,77,6,28,1,\N,R,18,0.0,22,\N,\N,\N,\N,\N,\N,10,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Electrical,1.0,1:54.392,\N,\N,25.0,6.0,0.0,57.0,3.0,1.0,0.0,0.0,,,,,,,,
4989,250,56,17,15,7,\N,R,19,0.0,21,\N,\N,\N,\N,\N,\N,42,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Heat shield fire,7.0,1:57.001,\N,\N,6.0,12.0,0.0,14.0,5.0,0.0,1.0,0.0,,,,,,,,
4990,250,97,29,9,20,\N,R,20,0.0,20,\N,\N,\N,\N,\N,\N,20,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,papis,\N,\N,Massimiliano,Papis,1969-10-03,Italian,http://en.wikipedia.org/wiki/Massimiliano_Papis,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Spun off,20.0,2:01.685,\N,\N,,,,1.0,8.0,0.0,0.0,0.0,,,,,,,,
4991,250,85,30,17,21,\N,R,21,0.0,18,\N,\N,\N,\N,\N,\N,60,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,montermini,\N,\N,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Out of fuel,21.0,2:02.405,\N,\N,0.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,
4992,250,14,3,6,5,\N,R,22,0.0,13,\N,\N,\N,\N,\N,\N,6,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Gearbox,5.0,1:56.254,\N,\N,29.0,4.0,0.0,80.0,2.0,3.0,6.0,0.0,,,,,,,,
4993,250,55,6,27,2,\N,R,23,0.0,4,\N,\N,\N,\N,\N,\N,22,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Suspension,2.0,1:54.631,\N,\N,32.0,3.0,1.0,57.0,3.0,1.0,0.0,0.0,,,,,,,,
4994,250,57,1,8,3,\N,R,24,0.0,1,\N,\N,\N,\N,\N,\N,20,1995,11,13,Belgian Grand Prix,1995-08-27,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Spun off,3.0,1:55.435,\N,\N,5.0,13.0,0.0,12.0,6.0,0.0,2.0,0.0,,,,,,,,
4995,251,65,22,2,8,1,1,1,10.0,53,1:18:27.916,4707916,\N,\N,\N,\N,1,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,8.0,1:26.433,\N,\N,38.0,3.0,2.0,104.0,1.0,8.0,10.0,0.0,,,,,,,,
4996,251,57,1,8,7,2,2,2,6.0,53,+17.779,4725695,\N,\N,\N,\N,1,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,7.0,1:25.920,\N,\N,11.0,8.0,0.0,21.0,4.0,0.0,9.0,0.0,,,,,,,,
4997,251,49,15,30,10,3,3,3,4.0,53,+24.321,4732237,\N,\N,\N,\N,1,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,10.0,1:26.541,\N,\N,14.0,7.0,0.0,17.0,5.0,0.0,5.0,0.0,,,,,,,,
4998,251,87,1,7,9,4,4,4,3.0,53,+28.223,4736139,\N,\N,\N,\N,1,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,blundell,\N,\N,Mark,Blundell,1966-04-08,British,http://en.wikipedia.org/wiki/Mark_Blundell,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,9.0,1:26.472,\N,\N,10.0,9.0,0.0,21.0,4.0,0.0,9.0,0.0,,,,,,,,
4999,251,63,25,4,16,5,5,5,2.0,52,\N,\N,\N,\N,\N,\N,11,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,16.0,1:29.028,\N,\N,2.0,15.0,0.0,2.0,8.0,0.0,2.0,0.0,,,,,,,,
5000,251,96,15,29,14,6,6,6,1.0,52,\N,\N,\N,\N,\N,\N,11,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,boullion,\N,\N,Jean-Christophe,Boullion,1969-12-27,French,http://en.wikipedia.org/wiki/Jean-Christophe_Boullion,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,14.0,1:28.741,\N,\N,3.0,14.0,0.0,17.0,5.0,0.0,5.0,0.0,,,,,,,,
5001,251,97,29,9,15,7,7,7,0.0,52,\N,\N,\N,\N,\N,\N,11,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,papis,\N,\N,Massimiliano,Papis,1969-10-03,Italian,http://en.wikipedia.org/wiki/Massimiliano_Papis,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,15.0,1:28.870,\N,\N,0.0,20.0,0.0,1.0,9.0,0.0,0.0,0.0,,,,,,,,
5002,251,89,29,10,20,8,8,8,0.0,52,\N,\N,\N,\N,\N,\N,11,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,inoue,\N,\N,Taki,Inoue,1963-09-05,Japanese,http://en.wikipedia.org/wiki/Taki_Inoue,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,20.0,1:30.515,\N,\N,0.0,22.0,0.0,1.0,9.0,0.0,0.0,0.0,,,,,,,,
5003,251,64,28,21,23,9,9,9,0.0,50,\N,\N,\N,\N,\N,\N,13,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+3 Laps,23.0,1:32.102,\N,\N,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,
5004,251,79,25,3,17,10,10,10,0.0,47,\N,\N,\N,\N,\N,\N,16,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+6 Laps,17.0,1:29.287,\N,\N,0.0,19.0,0.0,2.0,8.0,0.0,2.0,0.0,,,,,,,,
5005,251,55,6,27,5,\N,R,11,0.0,45,\N,\N,\N,\N,\N,\N,67,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Wheel bearing,5.0,1:25.707,\N,\N,32.0,4.0,1.0,57.0,3.0,1.0,0.0,0.0,,,,,,,,
5006,251,22,17,14,6,\N,R,12,0.0,43,\N,\N,\N,\N,\N,\N,8,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Clutch,6.0,1:25.919,\N,\N,8.0,10.0,0.0,14.0,7.0,0.0,0.0,0.0,,,,,,,,
5007,251,56,17,15,12,\N,R,13,0.0,40,\N,\N,\N,\N,\N,\N,5,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Engine,12.0,1:27.271,\N,\N,6.0,13.0,0.0,14.0,7.0,0.0,0.0,0.0,,,,,,,,
5008,251,77,6,28,3,\N,R,14,0.0,32,\N,\N,\N,\N,\N,\N,22,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Suspension,3.0,1:25.353,\N,\N,25.0,6.0,0.0,57.0,3.0,1.0,0.0,0.0,,,,,,,,
5009,251,69,18,24,18,\N,R,15,0.0,26,\N,\N,\N,\N,\N,\N,20,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,badoer,\N,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Spun off,18.0,1:29.559,\N,\N,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,
5010,251,30,22,1,2,\N,R,16,0.0,23,\N,\N,\N,\N,\N,\N,4,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Collision,2.0,1:25.026,\N,\N,66.0,1.0,6.0,104.0,1.0,8.0,10.0,0.0,,,,,,,,
5011,251,71,3,5,4,\N,R,17,0.0,23,\N,\N,\N,\N,\N,\N,4,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Collision,4.0,1:25.699,\N,\N,51.0,2.0,3.0,80.0,2.0,3.0,0.0,0.0,,,,,,,,
5012,251,44,27,26,13,\N,R,18,0.0,20,\N,\N,\N,\N,\N,\N,20,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Spun off,13.0,1:27.384,\N,\N,8.0,11.0,0.0,16.0,6.0,0.0,0.0,0.0,,,,,,,,
5013,251,14,3,6,1,\N,R,19,0.0,13,\N,\N,\N,\N,\N,\N,20,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Spun off,1.0,1:24.462,\N,\N,29.0,5.0,0.0,80.0,2.0,3.0,0.0,0.0,,,,,,,,
5014,251,84,27,25,11,\N,R,20,0.0,10,\N,\N,\N,\N,\N,\N,29,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,brundle,\N,\N,Martin,Brundle,1959-06-01,British,http://en.wikipedia.org/wiki/Martin_Brundle,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Puncture,11.0,1:27.067,\N,\N,7.0,12.0,0.0,16.0,6.0,0.0,0.0,0.0,,,,,,,,
5015,251,86,30,16,24,\N,R,21,0.0,6,\N,\N,\N,\N,\N,\N,20,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,lavaggi,\N,\N,Giovanni,Lavaggi,1958-02-18,Italian,http://en.wikipedia.org/wiki/Giovanni_Lavaggi,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Spun off,24.0,1:32.470,\N,\N,,,,0.0,11.0,0.0,0.0,0.0,,,,,,,,
5016,251,83,18,23,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,7,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,lamy,\N,\N,Pedro,Lamy,1972-03-20,Portuguese,http://en.wikipedia.org/wiki/Pedro_Lamy,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Transmission,19.0,1:29.936,\N,\N,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,
5017,251,85,30,17,21,\N,R,23,0.0,0,\N,\N,\N,\N,\N,\N,3,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,montermini,\N,\N,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Accident,21.0,1:30.721,\N,\N,0.0,23.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,
5018,251,90,28,22,22,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,3,1995,12,14,Italian Grand Prix,1995-09-10,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,moreno,\N,\N,Roberto,Moreno,1959-02-11,Brazilian,http://en.wikipedia.org/wiki/Roberto_Moreno,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Accident,22.0,1:30.834,\N,\N,0.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,
5019,252,14,3,6,1,1,1,1,10.0,71,1:41:52.145,6112145,\N,\N,\N,\N,1,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Finished,1.0,1:20.537,\N,\N,39.0,3.0,1.0,94.0,2.0,4.0,14.0,0.0,,,,,,,,
5020,252,30,22,1,3,2,2,2,6.0,71,+7.248,6119393,\N,\N,\N,\N,1,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Finished,3.0,1:21.301,\N,\N,72.0,1.0,6.0,110.0,1.0,8.0,6.0,0.0,,,,,,,,
5021,252,71,3,5,2,3,3,3,4.0,71,+22.121,6134266,\N,\N,\N,\N,1,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Finished,2.0,1:20.905,\N,\N,55.0,2.0,3.0,94.0,2.0,4.0,14.0,0.0,,,,,,,,
5022,252,77,6,28,4,4,4,4,3.0,71,+1:24.879,6197024,\N,\N,\N,\N,1,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Finished,4.0,1:21.970,\N,\N,28.0,6.0,0.0,62.0,3.0,1.0,5.0,0.0,,,,,,,,
5023,252,55,6,27,7,5,5,5,2.0,71,+1:25.429,6197574,\N,\N,\N,\N,1,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Finished,7.0,1:22.391,\N,\N,34.0,5.0,1.0,62.0,3.0,1.0,5.0,0.0,,,,,,,,
5024,252,49,15,30,5,6,6,6,1.0,70,\N,\N,\N,\N,\N,\N,11,1995,13,27,Portuguese Grand Prix,1995-09-24,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,+1 Lap,5.0,1:22.226,\N,\N,15.0,7.0,0.0,18.0,5.0,0.0,1.0,0.0,,,,,,,,
